step,time_s,vehicle_id,lane_pos_m,speed_mps,leader_of_this_vehicle,gap_to_leader_m,safe_dist_m,action
831,83.200,leader,355.221,4.990,,,12.757,leader_state:resuming
831,83.200,follower_01,342.555,4.964,leader,12.667,12.701,brake (too close to leader)
831,83.200,follower_02,329.934,4.843,follower_01,12.621,12.449,follow
831,83.200,follower_03,317.284,4.869,follower_02,12.650,12.503,follow
831,83.200,follower_04,304.621,4.996,follower_03,12.663,12.770,brake (too close to follower_03)
832,83.300,leader,355.720,4.983,,,12.741,leader_state:resuming
832,83.300,follower_01,343.036,4.810,leader,12.684,12.380,follow
832,83.300,follower_02,330.434,4.999,follower_01,12.602,12.775,brake (too close to follower_01)
832,83.300,follower_03,317.795,5.106,follower_02,12.639,13.002,brake (too close to follower_02)
832,83.300,follower_04,305.105,4.842,follower_03,12.690,12.447,follow
833,83.400,leader,356.219,4.990,,,12.757,leader_state:resuming
833,83.400,follower_01,343.545,5.096,leader,12.673,12.981,brake (too close to leader)
833,83.400,follower_02,330.918,4.844,follower_01,12.627,12.451,follow
833,83.400,follower_03,318.289,4.948,follower_02,12.629,12.667,brake (too close to follower_02)
833,83.400,follower_04,305.611,5.064,follower_03,12.678,12.913,brake (too close to follower_03)
834,83.500,leader,356.715,4.963,,,12.700,leader_state:resuming
834,83.500,follower_01,344.039,4.938,leader,12.676,12.648,follow
834,83.500,follower_02,331.431,5.127,follower_01,12.608,13.047,brake (too close to follower_01)
834,83.500,follower_03,318.769,4.794,follower_02,12.662,12.348,follow
834,83.500,follower_04,306.102,4.907,follower_03,12.667,12.583,follow
835,83.600,leader,357.214,4.994,,,12.764,leader_state:resuming
835,83.600,follower_01,344.552,5.132,leader,12.662,13.059,brake (too close to leader)
835,83.600,follower_02,331.928,4.968,follower_01,12.625,12.710,brake (too close to follower_01)
835,83.600,follower_03,319.265,4.963,follower_02,12.663,12.700,brake (too close to follower_02)
835,83.600,follower_04,306.622,5.200,follower_03,12.643,13.205,brake (too close to follower_03)
836,83.700,leader,357.712,4.971,,,12.716,leader_state:resuming
836,83.700,follower_01,345.050,4.974,leader,12.662,12.722,brake (too close to leader)
836,83.700,follower_02,332.409,4.814,follower_01,12.640,12.390,follow
836,83.700,follower_03,319.746,4.809,follower_02,12.663,12.380,follow
836,83.700,follower_04,307.126,5.039,follower_03,12.620,12.861,brake (too close to follower_03)
837,83.800,leader,358.207,4.953,,,12.679,leader_state:resuming
837,83.800,follower_01,345.532,4.820,leader,12.675,12.401,follow
837,83.800,follower_02,332.909,5.000,follower_01,12.622,12.778,brake (too close to follower_01)
837,83.800,follower_03,320.247,5.007,follower_02,12.663,12.793,brake (too close to follower_02)
837,83.800,follower_04,307.614,4.883,follower_03,12.632,12.533,follow
838,83.900,leader,358.704,4.969,,,12.712,leader_state:resuming
838,83.900,follower_01,346.033,5.008,leader,12.671,12.796,brake (too close to leader)
838,83.900,follower_02,333.394,4.846,follower_01,12.639,12.454,follow
838,83.900,follower_03,320.732,4.852,follower_02,12.662,12.468,follow
838,83.900,follower_04,308.125,5.103,follower_03,12.607,12.997,brake (too close to follower_03)
839,84.000,leader,359.203,4.992,,,12.762,leader_state:resuming
839,84.000,follower_01,346.518,4.853,leader,12.685,12.471,follow
839,84.000,follower_02,333.907,5.136,follower_01,12.610,13.067,brake (too close to follower_01)
839,84.000,follower_03,321.232,5.004,follower_02,12.675,12.787,brake (too close to follower_02)
839,84.000,follower_04,308.619,4.945,follower_03,12.613,12.662,brake (too close to follower_03)
840,84.100,leader,359.703,4.996,,,12.768,leader_state:resuming
840,84.100,follower_01,347.027,5.092,leader,12.675,12.973,brake (too close to leader)
840,84.100,follower_02,334.405,4.977,follower_01,12.622,12.729,brake (too close to follower_01)
840,84.100,follower_03,321.717,4.849,follower_02,12.688,12.462,follow
840,84.100,follower_04,309.098,4.792,follower_03,12.619,12.344,follow
841,84.200,leader,360.201,4.984,,,12.743,leader_state:resuming
841,84.200,follower_01,347.521,4.935,leader,12.680,12.640,follow
841,84.200,follower_02,334.887,4.823,follower_01,12.633,12.407,follow
841,84.200,follower_03,322.218,5.005,follower_02,12.670,12.789,brake (too close to follower_02)
841,84.200,follower_04,309.601,5.025,follower_03,12.617,12.830,brake (too close to follower_03)
842,84.300,leader,360.698,4.967,,,12.708,leader_state:resuming
842,84.300,follower_01,348.037,5.164,leader,12.661,13.127,brake (too close to leader)
842,84.300,follower_02,335.385,4.975,follower_01,12.652,12.724,brake (too close to follower_01)
842,84.300,follower_03,322.703,4.850,follower_02,12.682,12.464,follow
842,84.300,follower_04,310.088,4.869,follower_03,12.615,12.503,follow
843,84.400,leader,361.193,4.954,,,12.682,leader_state:resuming
843,84.400,follower_01,348.537,5.004,leader,12.656,12.786,brake (too close to leader)
843,84.400,follower_02,335.867,4.821,follower_01,12.670,12.403,follow
843,84.400,follower_03,323.208,5.055,follower_02,12.659,12.893,brake (too close to follower_02)
843,84.400,follower_04,310.592,5.039,follower_03,12.617,12.861,brake (too close to follower_03)
844,84.500,leader,361.691,4.983,,,12.742,leader_state:resuming
844,84.500,follower_01,349.022,4.849,leader,12.669,12.462,follow
844,84.500,follower_02,336.379,5.116,follower_01,12.644,13.024,brake (too close to follower_01)
844,84.500,follower_03,323.698,4.898,follower_02,12.680,12.564,follow
844,84.500,follower_04,311.080,4.883,follower_03,12.618,12.533,follow
845,84.600,leader,362.189,4.979,,,12.734,leader_state:resuming
845,84.600,follower_01,349.525,5.031,leader,12.664,12.844,brake (too close to leader)
845,84.600,follower_02,336.874,4.958,follower_01,12.651,12.689,brake (too close to follower_01)
845,84.600,follower_03,324.214,5.155,follower_02,12.661,13.108,brake (too close to follower_02)
845,84.600,follower_04,311.587,5.067,follower_03,12.627,12.919,brake (too close to follower_03)
846,84.700,leader,362.688,4.983,,,12.743,leader_state:resuming
846,84.700,follower_01,350.013,4.876,leader,12.675,12.517,follow
846,84.700,follower_02,337.355,4.804,follower_01,12.658,12.369,follow
846,84.700,follower_03,324.713,4.995,follower_02,12.642,12.768,brake (too close to follower_02)
846,84.700,follower_04,312.078,4.910,follower_03,12.636,12.588,follow
847,84.800,leader,363.187,4.989,,,12.755,leader_state:resuming
847,84.800,follower_01,350.522,5.089,leader,12.665,12.968,brake (too close to leader)
847,84.800,follower_02,337.864,5.090,follower_01,12.658,12.969,brake (too close to follower_01)
847,84.800,follower_03,325.197,4.841,follower_02,12.666,12.445,follow
847,84.800,follower_04,312.598,5.206,follower_03,12.599,13.217,brake (too close to follower_03)
848,84.900,leader,363.684,4.975,,,12.725,leader_state:resuming
848,84.900,follower_01,351.015,4.932,leader,12.669,12.635,follow
848,84.900,follower_02,338.357,4.933,follower_01,12.658,12.636,follow
848,84.900,follower_03,325.706,5.089,follower_02,12.651,12.967,brake (too close to follower_02)
848,84.900,follower_04,313.103,5.045,follower_03,12.604,12.872,brake (too close to follower_03)
849,85.000,leader,364.183,4.988,,,12.753,leader_state:resuming
849,85.000,follower_01,351.525,5.100,leader,12.658,12.991,brake (too close to leader)
849,85.000,follower_02,338.879,5.223,follower_01,12.646,13.254,brake (too close to follower_01)
849,85.000,follower_03,326.199,4.931,follower_02,12.680,12.634,follow
849,85.000,follower_04,313.591,4.888,follower_03,12.608,12.544,follow
850,85.100,leader,364.679,4.960,,,12.693,leader_state:resuming
850,85.100,follower_01,352.019,4.943,leader,12.659,12.657,follow
850,85.100,follower_02,339.386,5.061,follower_01,12.634,12.908,brake (too close to follower_01)
850,85.100,follower_03,326.719,5.196,follower_02,12.667,13.196,brake (too close to follower_02)
850,85.100,follower_04,314.107,5.153,follower_03,12.612,13.103,brake (too close to follower_03)
851,85.200,leader,365.177,4.979,,,12.733,leader_state:resuming
851,85.200,follower_01,352.539,5.192,leader,12.638,13.187,brake (too close to leader)
851,85.200,follower_02,339.876,4.905,follower_01,12.663,12.577,follow
851,85.200,follower_03,327.222,5.035,follower_02,12.654,12.852,brake (too close to follower_02)
851,85.200,follower_04,314.606,4.993,follower_03,12.616,12.764,brake (too close to follower_03)
852,85.300,leader,365.676,4.994,,,12.764,leader_state:resuming
852,85.300,follower_01,353.042,5.031,leader,12.634,12.844,brake (too close to leader)
852,85.300,follower_02,340.382,5.058,follower_01,12.660,12.901,brake (too close to follower_01)
852,85.300,follower_03,327.710,4.879,follower_02,12.671,12.524,follow
852,85.300,follower_04,315.090,4.839,follower_03,12.620,12.440,follow
853,85.400,leader,366.176,4.998,,,12.774,leader_state:resuming
853,85.400,follower_01,353.529,4.876,leader,12.647,12.517,follow
853,85.400,follower_02,340.872,4.902,follower_01,12.657,12.571,follow
853,85.400,follower_03,328.222,5.116,follower_02,12.650,13.025,brake (too close to follower_02)
853,85.400,follower_04,315.597,5.072,follower_03,12.625,12.931,brake (too close to follower_03)
854,85.500,leader,366.673,4.972,,,12.719,leader_state:resuming
854,85.500,follower_01,354.044,5.144,leader,12.629,13.084,brake (too close to leader)
854,85.500,follower_02,341.391,5.187,follower_01,12.653,13.176,brake (too close to follower_01)
854,85.500,follower_03,328.718,4.958,follower_02,12.673,12.689,brake (too close to follower_02)
854,85.500,follower_04,316.089,4.915,follower_03,12.629,12.600,follow
855,85.600,leader,367.171,4.982,,,12.739,leader_state:resuming
855,85.600,follower_01,354.542,4.985,leader,12.629,12.745,brake (too close to leader)
855,85.600,follower_02,341.893,5.026,follower_01,12.649,12.834,brake (too close to follower_01)
855,85.600,follower_03,329.198,4.805,follower_02,12.695,12.369,follow
855,85.600,follower_04,316.601,5.122,follower_03,12.597,13.037,brake (too close to follower_03)
856,85.700,leader,367.669,4.977,,,12.730,leader_state:resuming
856,85.700,follower_01,355.025,4.830,leader,12.644,12.423,follow
856,85.700,follower_02,342.380,4.871,follower_01,12.645,12.507,follow
856,85.700,follower_03,329.695,4.969,follower_02,12.685,12.713,brake (too close to follower_02)
856,85.700,follower_04,317.097,4.963,follower_03,12.598,12.701,brake (too close to follower_03)
857,85.800,leader,368.169,4.996,,,12.769,leader_state:resuming
857,85.800,follower_01,355.530,5.047,leader,12.639,12.878,brake (too close to leader)
857,85.800,follower_02,342.883,5.022,follower_01,12.647,12.824,brake (too close to follower_01)
857,85.800,follower_03,330.177,4.816,follower_02,12.706,12.392,follow
857,85.800,follower_04,317.578,4.810,follower_03,12.599,12.380,follow
858,85.900,leader,368.664,4.956,,,12.686,leader_state:resuming
858,85.900,follower_01,356.019,4.891,leader,12.645,12.549,follow
858,85.900,follower_02,343.369,4.867,follower_01,12.650,12.498,follow
858,85.900,follower_03,330.679,5.021,follower_02,12.690,12.823,brake (too close to follower_02)
858,85.900,follower_04,318.079,5.008,follower_03,12.600,12.794,brake (too close to follower_03)
859,86.000,leader,369.162,4.978,,,12.730,leader_state:resuming
859,86.000,follower_01,356.527,5.078,leader,12.635,12.944,brake (too close to leader)
859,86.000,follower_02,343.874,5.047,follower_01,12.653,12.877,brake (too close to follower_01)
859,86.000,follower_03,331.165,4.866,follower_02,12.708,12.497,follow
859,86.000,follower_04,318.564,4.853,follower_03,12.601,12.469,follow
860,86.100,leader,369.661,4.986,,,12.749,leader_state:resuming
860,86.100,follower_01,357.019,4.921,leader,12.642,12.612,follow
860,86.100,follower_02,344.363,4.891,follower_01,12.656,12.549,follow
860,86.100,follower_03,331.670,5.044,follower_02,12.693,12.870,brake (too close to follower_02)
860,86.100,follower_04,319.067,5.032,follower_03,12.602,12.845,brake (too close to follower_03)
861,86.200,leader,370.160,4.992,,,12.762,leader_state:resuming
861,86.200,follower_01,357.540,5.208,leader,12.620,13.222,brake (too close to leader)
861,86.200,follower_02,344.880,5.172,follower_01,12.660,13.143,brake (too close to follower_01)
861,86.200,follower_03,332.159,4.888,follower_02,12.722,12.542,follow
861,86.200,follower_04,319.555,4.876,follower_03,12.604,12.518,follow
862,86.300,leader,370.658,4.978,,,12.732,leader_state:resuming
862,86.300,follower_01,358.045,5.047,leader,12.613,12.877,brake (too close to leader)
862,86.300,follower_02,345.381,5.011,follower_01,12.663,12.802,brake (too close to follower_01)
862,86.300,follower_03,332.666,5.075,follower_02,12.715,12.936,brake (too close to follower_02)
862,86.300,follower_04,320.059,5.035,follower_03,12.608,12.852,brake (too close to follower_03)
863,86.400,leader,371.155,4.978,,,12.732,leader_state:resuming
863,86.400,follower_01,358.534,4.891,leader,12.622,12.549,follow
863,86.400,follower_02,345.867,4.856,follower_01,12.667,12.477,follow
863,86.400,follower_03,333.158,4.918,follower_02,12.709,12.605,follow
863,86.400,follower_04,320.546,4.879,follower_03,12.611,12.525,follow
864,86.500,leader,371.651,4.951,,,12.674,leader_state:resuming
864,86.500,follower_01,359.049,5.158,leader,12.601,13.113,brake (too close to leader)
864,86.500,follower_02,346.375,5.076,follower_01,12.675,12.939,brake (too close to follower_01)
864,86.500,follower_03,333.673,5.148,follower_02,12.702,13.092,brake (too close to follower_02)
864,86.500,follower_04,321.058,5.114,follower_03,12.615,13.019,brake (too close to follower_03)
865,86.600,leader,372.146,4.955,,,12.684,leader_state:resuming
865,86.600,follower_01,359.549,4.998,leader,12.597,12.773,brake (too close to leader)
865,86.600,follower_02,346.866,4.919,follower_01,12.683,12.607,follow
865,86.600,follower_03,334.171,4.988,follower_02,12.695,12.753,brake (too close to follower_02)
865,86.600,follower_04,321.553,4.955,follower_03,12.618,12.684,brake (too close to follower_03)
866,86.700,leader,372.642,4.960,,,12.694,leader_state:resuming
866,86.700,follower_01,360.033,4.843,leader,12.609,12.450,follow
866,86.700,follower_02,347.375,5.084,follower_01,12.659,12.956,brake (too close to follower_01)
866,86.700,follower_03,334.655,4.834,follower_02,12.720,12.430,follow
866,86.700,follower_04,322.034,4.802,follower_03,12.621,12.364,follow
867,86.800,leader,373.140,4.983,,,12.742,leader_state:resuming
867,86.800,follower_01,360.538,5.044,leader,12.603,12.871,brake (too close to leader)
867,86.800,follower_02,347.868,4.927,follower_01,12.670,12.624,follow
867,86.800,follower_03,335.165,5.104,follower_02,12.702,12.998,brake (too close to follower_02)
867,86.800,follower_04,322.539,5.055,follower_03,12.626,12.894,brake (too close to follower_03)
868,86.900,leader,373.637,4.966,,,12.707,leader_state:resuming
868,86.900,follower_01,361.027,4.888,leader,12.610,12.543,follow
868,86.900,follower_02,348.385,5.175,follower_01,12.642,13.150,brake (too close to follower_01)
868,86.900,follower_03,335.660,4.946,follower_02,12.725,12.664,follow
868,86.900,follower_04,323.029,4.898,follower_03,12.631,12.564,follow
869,87.000,leader,374.134,4.968,,,12.710,leader_state:resuming
869,87.000,follower_01,361.544,5.169,leader,12.590,13.137,brake (too close to leader)
869,87.000,follower_02,348.886,5.015,follower_01,12.657,12.809,brake (too close to follower_01)
869,87.000,follower_03,336.174,5.142,follower_02,12.712,13.080,brake (too close to follower_02)
869,87.000,follower_04,323.534,5.052,follower_03,12.640,12.887,brake (too close to follower_03)
870,87.100,leader,374.630,4.962,,,12.697,leader_state:resuming
870,87.100,follower_01,362.044,5.009,leader,12.586,12.796,brake (too close to leader)
870,87.100,follower_02,349.372,4.859,follower_01,12.672,12.483,follow
870,87.100,follower_03,336.672,4.983,follower_02,12.700,12.742,brake (too close to follower_02)
870,87.100,follower_04,324.024,4.895,follower_03,12.649,12.558,follow
871,87.200,leader,375.128,4.978,,,12.732,leader_state:resuming
871,87.200,follower_01,362.530,4.854,leader,12.598,12.471,follow
871,87.200,follower_02,349.883,5.109,follower_01,12.646,13.009,brake (too close to follower_01)
